Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
NY.GDP.DEFL.ZS,81.4789396244158,81.9573687914727,82.1878438825153,82.7495299130665,83.0296442696511,82.6372108234407,83.7022341046085,84.8561687707712,85.9889521904972,86.9355013676092,87.2963095647359,87.6446865563113,89.1896352948016,89.9985356670051,91.6594334168064,92.251698405786,93.2392656926323,94.633588099551,96.4968120149118,98.2934373870774,100,101.177006799007,102.236663747709,103.782508217391,0
NY.GDP.DEFL.ZS.AD,81.4789396244158,81.9573687914727,82.1878438825153,82.7495299130665,83.0296442696511,82.6372108234407,83.7022341046085,84.8561687707712,85.9889521904972,86.9355013676092,87.2963095647359,87.6446865563113,89.1896352948016,89.9985356670051,91.6594334168064,92.251698405786,93.2392656926323,94.633588099551,96.4968120149118,98.2934373870774,100,101.177006799007,102.236663747709,103.782508217391,0
NY.GDP.MKTP.KD.ZG,1.5347974754814,0.820953826499334,1.7836372384923,2.01904748909297,1.89195900764383,2.89518694712132,1.69773236086638,-0.198459062728844,-0.713533477235572,1.18991490034335,0.721853764966724,3.81458790454661,2.98407727316592,0.96226644174557,-5.69715162828702,4.1789690378929,3.92413341771297,0.41955108005358,0.428243261672193,2.22568874914928,1.73974982269824,2.22999996699747,2.46503002917808,1.52744629830981,0
NY.GDP.PCAP.KD,34783.2896223,34967.4756567331,35539.1320446806,36251.1938279544,36913.1851613998,37930.486214219,38509.6069067196,38368.6183296711,38073.7606653695,38535.1709892798,38835.3823683537,40362.2941572851,41622.3558290865,42102.8532926964,39804.9212955522,41531.9341978689,43969.259276339,44070.9217011381,44139.0324281303,44933.7204124885,45321.4029527014,45959.5746129064,46916.8241814135,47490.5171174224,0
NY.GDP.PCAP.KN,28468.795368293,28619.5446096935,29087.4235511671,29670.2189514218,30212.0335989749,31044.6556946748,31518.643884618,31403.2501138492,31161.9203661766,31539.5671107731,31785.2786697111,33034.9977082649,34066.3101078531,34459.5789480068,32578.8092879972,33992.3034528198,35987.1610312269,36070.3678469041,36126.1138781214,36776.535671287,37093.8390380769,37616.1581919436,38399.6304390522,38869.1762174079,0
NY.GDP.PCAP.CN,23196.0725899299,23455.8257222065,23906.3262576792,24551.9667064791,25084.9440238563,25654.4375758197,26381.8090909008,26647.5949161153,26795.8088053124,27419.0807969241,27747.3752635249,28953.4201952934,30383.6177435903,31013.1164502217,29861.5520073201,31358.4772624749,33554.1646891411,34134.6833342321,34860.5481972638,36148.9210631927,37093.8390380769,38058.902931388,39258.5010523367,40339.4060018637,0
NY.GDP.PCAP.CD,31658.3493789135,30485.8665482279,26964.0494672673,27289.0593603191,26725.9152182573,23635.9292203977,23607.8828553922,25077.7290759602,30243.5765296979,34044.0536341248,34507.3688142332,36323.4477421822,41587.2128984264,45427.151677489,41485.9016495139,41531.9341978689,46644.776027968,43858.3630551076,46285.7640688407,47959.9932737599,41139.5445685533,42098.9204453545,44240.0441099604,47615.7400276733,0
NY.GDP.PCAP.KD.ZG,1.23682029236684,0.529524482684437,1.63482315268979,2.00359925047853,1.82612284877355,2.75592866985347,1.52679480360456,-0.3661127401014,-0.768486531800832,1.2118853400525,0.779058121105464,3.93175422981199,3.12187822350019,1.15442159396983,-5.45790087234482,4.33869191573952,5.8685566312854,0.231212502717355,0.154547997552854,1.80042003787038,0.862787538298775,1.4081021738692,2.08280772084919,1.22278723255135,0
NY.GDP.PCAP.PP.KD,39301.9714672169,39510.0850283135,40156.0050460038,40960.5704621276,41708.5607983245,42858.0189831488,43512.3729899114,43353.0686488749,43019.9061551859,43541.2580911849,43880.4697983758,45605.7420257348,47029.4977547019,47572.4164323177,44975.9611008627,46927.329489172,49681.286395794,49796.1557414519,49873.1147030086,50771.0402536316,51209.0864620046,51930.1627216947,53011.7681603117,53659.9892931257,0
NY.GDP.PCAP.PP.CD,23521.4447349485,24035.4403666482,24564.4067135348,25344.59352436,26291.2110793898,27209.2272386931,28380.6588970178,29178.6374658122,29875.4942551057,31305.4309058718,31794.0960095207,34119.1237727327,36249.7736073778,37802.3874303197,36851.2820856299,38978.7436979335,42541.5310884096,43359.6148271723,44993.8927459315,47011.5510935131,47683.7885959958,50564.251307837,53011.7681603117,54456.9292560641,0
SL.GDP.PCAP.EM.KD,87818.2532663973,89138.8675920104,91259.5273194504,92953.2005092283,93243.2032363042,95062.6286044069,96326.7885327374,96600.127717101,96801.9958522892,99229.9776037449,98738.9890263017,100613.723745084,101133.694887485,100844.987413325,95185.7140949417,98195.3468322427,101653.222108371,101412.491027231,100806.533180172,102248.61963686,102973.888156035,103593.274396635,105159.868444872,105704.688983715,0
EG.GDP.PUSE.KO.PP.KD,9.54003371690627,9.30403629678168,9.55331691878191,9.80552702159755,10.2228534825093,10.4683407716214,10.3359811483536,10.5522965005335,10.5324693151046,10.5826766199356,10.7379011895909,10.846489282419,11.7992264279899,11.7845951473359,11.8654392393988,11.7404045676093,12.8381513372299,12.8441636061302,12.6596625077035,13.4334043622489,13.4141253723573,0,0,0,0
EG.GDP.PUSE.KO.PP,5.70951958552338,5.65998806178658,5.84399673193103,6.06722742995726,6.44402956126752,6.6460249359429,6.74157567562315,7.1021877716335,7.31435176498059,7.60876617370071,7.78026905662795,8.11460780788623,9.09470241395595,9.36437256877333,9.72200788551019,9.75180615501428,10.9931657139359,11.183955436853,11.4211334195444,12.4386889136177,12.4906801243224,0,0,0,0
NE.CON.GOVT.ZS,19.4241558948807,19.7125503544328,19.3548683170589,19.0981523217601,19.2467030512557,19.0445168295331,18.9489261417511,19.2315706148891,19.3256374430834,18.8173806198398,18.7759088585026,18.3277709762356,17.8550539097037,18.2555596134287,19.9916998196857,19.5632116674466,19.0699297583867,19.2768758355158,19.6309246447436,19.5890251859139,19.560208180009,19.7828403688459,19.856517277403,19.9020144302215,0
NE.CON.GOVT.KD.ZG,2.21208397475266,2.66468197674057,0.895916038181511,2.37659928394804,1.23724628061375,1.61269863701838,0.557967361158319,1.20838420590329,0.730994563765861,-0.604741168804381,0.608420538278807,1.10062876397015,1.71073126886878,3.72853452410138,3.15228359823303,1.41805080629096,0.964664489631261,1.27750990524407,1.42039445946686,1.69314282042367,2.77492363167427,4.05999952757605,2.43129023533366,1.42602533353033,0
NE.CON.GOVT.KD,532427366995.979,546614863083.555,551512073309.005,564619305294.153,571605036648.532,580823303283.692,584064107742.016,591121846172.321,595442914733.073,591842026290.953,595442914733.073,601996530725.647,612295073614.276,635124706823.356,655145638784.875,664435936798.044,670845514336.683,679415632231.22,689066014228.184,700732885976.068,720177688423.931,749416899171.651,767637399063.151,778584102843.445,0
NE.CON.GOVT.KN,4,38174E+11,4,4985E+11,4,5388E+11,4,64667E+11,4,70416E+11,4,78003E+11,4,8067E+11,4,86478E+11,4,90034E+11,4,87071E+11,4,90034E+11,4,95428E+11,5,03903E+11,5,22692E+11,5,39168E+11,5,46814E+11,5,52089E+11,5,59142E+11,5,67084E+11,5,76685E+11,5,92688E+11,6,16751E+11,6,31746E+11,6,40755E+11,0
NE.CON.GOVT.CN,3,68012E+11,3,78753E+11,3,79578E+11,3,84717E+11,3,96382E+11,4,01666E+11,4,11673E+11,4,22733E+11,4,274E+11,4,25747E+11,4,29651E+11,4,37132E+11,4,46296E+11,4,64876E+11,4,88943E+11,5,01679E+11,5,1366E+11,5,2921E+11,5,51894E+11,5,73455E+11,5,92688E+11,6,20014E+11,6,44342E+11,6,65597E+11,0
NE.CON.GOVT.CD,502268322642.282,492270600467.897,428127678772.84,427605868622.874,422311953974.004,370062649714.391,368387472035.794,397828910220.215,482392776523.702,528615594735.535,534325332670.066,548402960732.656,610862304954.832,680937454225.868,679276187829.953,664435936798.044,714056090398.814,679961905172.18,732772053108.842,760822097420.988,657330570885.846,685829544484.299,726103079276.976,785655934391.673,0
EN.CLC.GHGR.MT.CE,-31.8491501541352,-32.0520255364333,-32.1842620954125,-32.2135218042847,-32.3664721286296,-32.3839938654615,-32.9233761801297,16.6194716123222,16.2690121824139,16.0559126355454,15.7606612894252,14.0744097601888,15.1880782492197,15.2164359944081,17.5633395511643,0,0,0,0,0,0,0,0,0,0
SI.POV.GINI,28.9,0,0,28.3,0,28.8,30.3,29.9,30,30.4,32.1,31.3,31.3,31.1,30.5,30.2,30.5,0,31.1,0,31.7,31.9,0,0,0
NY.GNP.MKTP.KD,2837445371563.94,2865098021783.78,2910204558046.19,2957526760037.5,3009801450855.98,3101216520793.31,3149450387636.12,3131742340795.02,3110651210455.43,3199447993731.86,3229523886979.39,3381161888089.68,3473991537698.53,3489907986925.81,3334091850984.27,3464482469694.36,3619037838605.74,3628526582277.43,3641387314890.18,3711519733633.32,3786834502994.79,3878872037214.25,3977921172164.3,4047602313008.82,0
NY.GNP.MKTP.KN,2322073610760.15,2344703646209.14,2381617378038.98,2420344339110.48,2463124257017.18,2537935396521.25,2577408434650.22,2562916741284.11,2545656441694.38,2618324859995.22,2642937999240.13,2767033639739.65,2843002425540.1,2856027933307.78,2728513042263.01,2835220511535.09,2961703631579.3,2969468912807.31,2979993720831.6,3037387826266.82,3,09902E+12,3174343544159.99,3255402155804.51,3312426949988.84,0
NY.GNP.MKTP.CN,1,89202E+12,1,92166E+12,1,95741E+12,2,0029E+12,2,04523E+12,2,09723E+12,2,15728E+12,2,1748E+12,2,18911E+12,2,27619E+12,2,3072E+12,2,42542E+12,2,53585E+12,2,57067E+12,2,50087E+12,2,61584E+12,2,76254E+12,2,81118E+12,2,87645E+12,2,98608E+12,3,09902E+12,3,21126E+12,3,32803E+12,3,43791E+12,0
NY.GNP.MKTP.CD,2582251944861.47,2,4976E+12,2207765621475.3,2226180949205.29,2179026209247.82,1932214851667.59,1,93045E+12,2046678900809.34,2470774266365.69,2826157188974.42,2869298594702.15,3042803914188.93,3470907473309.61,3765438699282.26,3474401222561.82,3464482469694.36,3,84029E+12,3611978814803.06,3819178029463.77,3961735742666.92,3437023455474.66,3552144049181.61,3750321919902.53,4058030342823.97,0
NY.GNP.MKTP.KD.ZG,1.3023491723408,0.974561501587544,1.57434530754126,1.62607820335047,1.7675137051953,3.0372458592355,1.55532084004466,-0.562258320074164,-0.673463141103667,2.85460430208214,0.940033821660705,4.69536707010153,2.7454955628078,0.458160276286208,-4.46476344147948,3.91082863153839,4.46113872023773,0.26218967844089,0.354434019460243,1.9259807506978,2.02921646028109,2.43046096011518,2.55355510570503,1.75169737731662,0
NY.GNP.PCAP.KD,34739.3863690986,34976.5480415114,35475.25668166,36046.6529055319,36660.0796888747,37722.4137622352,38244.7268487023,37965.8077262171,37689.2502138197,38773.5458894024,39160.258537757,41045.2483330422,42228.5735135923,42502.787287242,40708.1555222159,42365.0346093251,45083.0097168098,45116.4370711809,45152.9542730839,45831.1330674321,46358.0806773192,47103.03256042,48125.6406101482,48821.7132190952,0
NY.GNP.PCAP.KN,28429.5913324394,28623.6767821585,29031.8038193704,29499.4160264769,30001.4246853956,30870.8045657216,31298.248719112,31069.9903214879,30843.6645892531,31731.0171352315,32047.4902714866,33590.105013624,34558.5001067034,34782.9077988761,33314.2391491244,34670.1754582263,36894.4784650942,36921.8343318329,36951.7188299548,37506.7184424637,37937.955340074,38547.5998908979,39384.4692770796,39954.1126092851,0
NY.GNP.PCAP.CN,23164.3137518059,23459.1950754315,23860.6748838246,24411.4987721396,24911.4244399983,25510.1268790739,26196.5023040397,26364.9009477019,26523.6306472606,27584.7087592191,27976.466234964,29443.1111143645,30824.8065199715,31307.5382190816,30534.8419550624,31987.5055226456,34413.3987546282,34953.6988884776,35667.771355922,36873.1763035224,37937.955340074,38995.930826763,40263.0862416229,41467.6505916077,0
NY.GNP.PCAP.KD.ZG,1.0050541621592,0.682688145072333,1.42583721971852,1.61068947012689,1.70175795503225,2.89779531953091,1.38462265368062,-0.729300861759384,-0.728438373790922,2.87693618055889,0.99736209181809,4.81352745275596,2.88297727168951,0.649355994849003,-4.22238605881925,4.07014040762654,6.41560931685493,0.0741462350919022,0.080939906325824,1.50195885355946,1.14975907122299,1.6069515221869,2.17100257486914,1.44636538884893,0
NY.GNP.PCAP.CD,29520,30870,30140,27950,26840,26150,24740,23620,26070,31570,35710,38230,40440,43570,43520,44550,47220,46530,47190,47620,45850,44290,43640,47110,0
NY.GNP.PCAP.PP.KD,39245.6256589593,39513.5508927924,40076.9498082543,40722.4650187639,41415.4628067059,42615.5981494807,43205.6633754599,42890.5641001338,42578.1327724931,43803.0784792313,44239.9537790325,46369.4560992728,47706.2769796209,48016.0605491073,45988.6371024876,47860.4392041127,50930.9780007794,50968.7414034625,51009.9954550099,51776.1445979467,52371.4455171911,53213.0292581209,54368.2854934805,55154.6495573688,0
NY.GNP.PCAP.PP.CD,23490,24040,24520,25200,26110,27060,28180,28870,29570,31490,32060,34700,36780,38160,37680,39760,43630,44400,46040,47950,48770,51810,54370,55980,0
NY.GNP.ATLS.CD,2411171033145.26,2528444394686.14,2472624228882.28,2293480585915.87,2203758116237.65,2149517605579.75,2037105586966.03,1947999470910.51,2151995400178.5,2605210604596.11,2945327325260.75,3148869728039.81,3326934710666.17,3577326781786.1,3564662701041.24,3643116507746.92,3790912654222.99,3742049617717.1,3805730730169.94,3856641565500.78,3745189834690.71,3647225187597.66,3607427800159.9,3905321667025.8,0
NY.GNP.MKTP.PP.KD,3205506214099.38,3236745843592.99,3287703399898.63,3341164028275.2,3400219560388.02,3503492588190.82,3557983138544.37,3537978082321.07,3514151103996.31,3614466212592.66,3648443417463.53,3819751228258.4,3924622328740.53,3942603389245.07,3766575474479.53,3913879786563.98,4088483393185.94,4099202974647.64,4113731944516.52,4192961629903.22,4278045897470.48,4382022132864.31,4493919482771.19,4572639352489.62,0
NY.GNP.MKTP.PP.CD,1918555376523.45,1969141855853.92,2011287389155.48,2067555738155.06,2143583766804.77,2224328583943.71,2320728939186.94,2381368004844.2,2440703477248.71,2598811221466.52,2643689105682.11,2858148381212.31,3025439825143.71,3133424995825.21,3086256642388.37,3251502171529.72,3502470398953.27,3570904139239.83,3712581829258.22,3883389666513.64,3983765536763.11,4266415919562.53,4493919482771.19,4641067663123.45,0
GC.XPN.GSRV.ZS,2.61879609451769,3.06146463680224,2.86816481873943,2.84258196307311,2.96262771904405,3.00077261268249,3.0010110749712,3.06376557523838,3.14350421548864,3.14711743157449,3.46923171318974,3.5189322705011,3.59421013232046,3.82273634148384,3.95548514694542,3.86870079392102,4.33636847282962,4.62177409104118,4.68814135367648,4.55926914324107,4.42790410719707,4.72152745977368,5.00887496481891,5.0378884432633,0
GC.XPN.GSRV.CN,19015576013.5509,19088323854.4011,17939338401.8804,18153183229.299,19294290777.9375,19817822519.5822,20041502211.4264,20996843341.4697,21951624332.4738,21639422103.6346,24208645817.8093,24500671501.332,25156811210.7453,27522057882.0568,30034117385.311,31118591202.0466,33726756252.7033,36153596738.4651,37623647042.8328,37441082945.8271,37445766616.621,41228991577.3135,45869724176.5725,47286628506.158,0
BX.GSR.MRCH.CD,494674447481.735,495725242809.636,483801821039.568,510451073356.532,510796609133.407,517849235935.823,536597295079.258,578744070285.674,701377108385.781,853216578347.981,919536367261.401,1057726166441.95,1270699461748.21,1398512315698.76,1074639899176.84,1212405147421.93,1430250701166.83,1373515771448.15,1423001937078.63,1470308929758.62,1294367188720.03,1305093578991.93,1419505272386.51,1527702987120.25,0
BM.GSR.MRCH.CD,425339293730.612,419342311766.096,408304493061.383,430637672101.848,438555675545.422,458490174761.432,445973015157.047,444511217220.904,554374326023.98,663586775061.509,724096710413.838,855367372577.823,994244363206.431,1125196108496.88,877208771696.073,999137549848.917,1203448786123.75,1117300176114.33,1152372831073.64,1178823362019.46,1018775367412.72,1025328136120.61,1134008892221.79,1259503183869.43,0
SE.XPD.TOTL.GD.ZS,4.42079,4.48319,0,4.45345,0,0,0,0,0,0,0,4.2793,4.34303,4.40954,4.88048,4.91368,4.8078,4.93331,4.93497,4.92086,4.80518,4.80093,0,0,0
SE.XPD.TOTL.GB.ZS,9.50417,8.27008,0,9.26752,0,0,0,0,0,0,0,9.49249,10.06227,10.0362,10.18564,10.26904,10.66542,11.03474,11.03833,11.14962,10.97799,10.92541,0,0,0
SE.XPD.PRIM.PC.ZS,0,0,0,16.4901,0,0,0,0,0,0,0,15.60472,15.13138,15.10081,17.1887,17.66182,17.05452,17.32327,17.55396,17.6705,17.50845,17.44257,0,0,0
SE.XPD.SECO.PC.ZS,0,0,0,20.10304,0,0,0,0,0,0,0,20.29257,21.09132,21.07791,23.85787,23.88146,22.84118,23.04534,23.18698,23.19245,23.00137,22.95939,0,0,0
SE.XPD.TERT.PC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53355,37.25767,36.11148,33.95677,33.58129,0,0,0
GC.REV.GOTR.ZS,5.21651784552556,4.6458691332601,4.4760790080816,4.28049370925274,4.30585932269316,4.1920074273652,4.82377269570316,4.60878885316184,5.76685413180303,4.42506810300211,3.93326323211765,4.2371302848645,4.16452664062669,4.37587347155619,4.6759156790073,4.83685252528599,5.50235659345872,5.21704691685446,5.21664977630571,5.65822924857926,5.23836722919371,5.19261693584785,4.71901322359677,5.16333649196184,0
GC.REV.GOTR.CN,30069000000,26982000000,26541000000,25816000000,27011000000,26730000000,30768000000,29584000000,38217000000,28557000000,25548000000,28435000000,28947000000,31217000000,33168000000,35034000000,42343000000,41231000000,42210000000,47562000000,45397000000,46596000000,44276000000,50566000000,0
BX.GRT.EXTA.CD.WD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE.GDI.TOTL.ZS,24.3267479850734,23.2622906452654,23.3755194656197,24.0204624656229,24.0034377609882,24.4868640029586,22.9604518213704,20.7763907338999,20.436793770941,19.8390732457614,19.4851222080924,20.5707146091536,21.3799283871097,21.4461867119054,18.5564637143102,20.0657853688972,21.6352336684536,19.7159883583275,20.0537464207587,20.3702906645078,19.9994389568558,20.2137136658052,20.7471209464436,21.7986945224362,0
NE.GDI.TOTL.KD.ZG,1.27043830291899,-4.11257828174435,1.84300316052284,4.64700717808751,4.33390296132632,3.32514791833962,-2.38637526559185,-7.73990652433419,-0.483782879882256,-2.78422195947155,-1.9434029042898,9.38803954547865,6.61156974218815,0.536673647731291,-16.8940295687347,12.2279049525374,9.34817074848272,-8.76223574556334,2.87899558676411,3.46964080906267,-0.199600140966297,4.08000039604157,5.10184460442203,4.8998995504783,0
NE.GDI.TOTL.KD,662147050692.148,634915734892.172,646617251952.891,676665602065.894,705991632632.105,729466898708.223,712059081066.77,656946373794.169,653768179707.745,635565822484.285,623214217831.452,681721815054.514,726794328304.554,730694841937.77,607251039283.584,681505119190.476,745213381392.053,679916028106.997,699490780549.899,723760598127.489,722315970953.368,751786465428.937,790141442652.199,828857579648.856,0
NE.GDI.TOTL.KN,5,55517E+11,5,32671E+11,5,42489E+11,5,67698E+11,5,92301E+11,6,11996E+11,5,97392E+11,5,51154E+11,5,48488E+11,5,33217E+11,5,22854E+11,5,7194E+11,6,09754E+11,6,13027E+11,5,09462E+11,5,71758E+11,6,25207E+11,5,70425E+11,5,86847E+11,6,07209E+11,6,05997E+11,6,30722E+11,6,629E+11,6,95382E+11,0
NE.GDI.TOTL.CN,4,60897E+11,4,46957E+11,4,58429E+11,4,83873E+11,4,94346E+11,5,1645E+11,4,98825E+11,4,5669E+11,4,51974E+11,4,48863E+11,4,4588E+11,4,90628E+11,5,34402E+11,5,46125E+11,4,53841E+11,5,14567E+11,5,82758E+11,5,41265E+11,5,63781E+11,5,96326E+11,6,05997E+11,6,33518E+11,6,73242E+11,7,29029E+11,0
NE.GDI.TOTL.CD,629039170192.439,580916298414.349,517064064967.291,537815938646.215,526684423609.631,475815367606.412,446375838926.175,429785431959.345,510128668171.558,557316861186.988,554508145753.016,615516246393.175,731456337257.049,799948732972.023,630509863851.07,681505119190.476,810111550692.349,695450918544.661,748554905242.232,791165824810.435,672091140642.479,700767017136.072,758670223729.929,860529660130.12,0
NY.GDY.TOTL.KN,2326095813481.25,2343433849696.83,2376593595150.67,2435744017997.92,2485891230499.23,2529560950559.48,2571666530975.14,2,58021E+12,2576148162678.97,2608511301130.56,2611497482226.56,2692661918082.33,2776822742669.36,2784116603578.08,2672268888745.05,2758861541312.54,2834639706044.79,2843255703527.06,2868334823184.07,2947940395149.22,3,03007E+12,3122667350533.76,3186125714583.33,3221015399610.56,0
